,school_id,prob_fail,prob_pass
0,105278,15.659886360168457,84.34011840820312
1,104677,19.002599716186523,80.99739837646484
2,106515,12.259307861328125,87.74068450927734
3,108817,30.918928146362305,69.0810775756836
4,108339,35.332923889160156,64.66707611083984
5,107243,21.93874740600586,78.0612564086914
6,108891,40.70305633544922,59.29695510864258
7,108939,36.06621170043945,63.93378829956055
8,106774,14.224018096923828,85.77598571777344
9,104647,47.678524017333984,52.32147979736328
10,109336,59.03565979003906,40.96433639526367
11,107506,37.0302848815918,62.96971893310547
12,105037,18.118215560913086,81.88178253173828
13,106234,8.202754974365234,91.79724884033203
14,108517,69.98878479003906,30.011215209960938
15,109370,49.314125061035156,50.68587112426758
16,107151,26.275390625,73.724609375
17,136880,46.52231216430664,53.477691650390625
18,107668,33.033443450927734,66.966552734375
19,108179,12.275347709655762,87.72464752197266
20,136684,42.09156036376953,57.90843200683594
21,136470,33.62411117553711,66.37588500976562
22,164511,58.17388916015625,41.82611083984375
23,107144,38.21846389770508,61.78153610229492
24,106492,11.580161094665527,88.41984558105469
25,109840,10.43787956237793,89.56212615966797
26,105940,29.349735260009766,70.65026092529297
27,104632,68.91451263427734,31.085487365722656
28,107869,63.47526168823242,36.52472686767578
29,105837,32.68307876586914,67.3169174194336
30,136535,48.8342399597168,51.1657600402832
31,108145,50.2819938659668,49.71799850463867
32,109071,75.95891571044922,24.041088104248047
33,106429,7.951474189758301,92.04853057861328
34,105104,21.750856399536133,78.2491455078125
35,159509,13.843645095825195,86.1563491821289
36,162508,77.37652587890625,22.623476028442383
37,107561,13.11642074584961,86.88358306884766
38,106087,11.563093185424805,88.4369125366211
39,109715,31.8908748626709,68.10912322998047
40,108124,28.99645233154297,71.00354766845703
41,107457,64.27440643310547,35.725589752197266
42,109693,80.92822265625,19.0717716217041
43,105309,17.27462387084961,82.72537231445312
44,105937,26.393028259277344,73.60696411132812
45,105466,32.04609680175781,67.95391082763672
46,104586,36.415626525878906,63.584373474121094
47,109328,53.058380126953125,46.941627502441406
48,109231,48.901920318603516,51.09807205200195
49,107856,38.46864700317383,61.53135299682617
50,108637,76.32472229003906,23.675277709960938
51,109516,42.488037109375,57.511966705322266
52,107040,16.094894409179688,83.90510559082031
53,109781,46.71180725097656,53.28819274902344
54,136693,56.266082763671875,43.733917236328125
55,108619,54.70564270019531,45.29436111450195
56,136485,50.285404205322266,49.714599609375
57,158528,32.78948211669922,67.21051788330078
58,109358,47.25691223144531,52.74308776855469
59,108052,33.67470932006836,66.32528686523438
60,159506,32.78583908081055,67.21416473388672
61,158520,15.03420352935791,84.96580505371094
62,106248,42.75358963012695,57.24641799926758
63,109263,24.89633560180664,75.1036605834961
64,107425,32.723453521728516,67.27655029296875
65,109001,29.517885208129883,70.48211669921875
66,107749,30.976778030395508,69.02322387695312
67,106448,30.86342430114746,69.1365737915039
68,107585,21.179216384887695,78.82078552246094
69,106090,7.0808610916137695,92.91914367675781
70,109628,36.52290725708008,63.47709274291992
71,136456,43.0077018737793,56.99229431152344
72,109545,57.22410202026367,42.77589797973633
73,107824,9.41773509979248,90.58226013183594
74,159503,22.385343551635742,77.61466217041016
75,109171,47.32310104370117,52.6768913269043
76,109385,87.28536224365234,12.714634895324707
77,105446,25.794178009033203,74.20581817626953
78,107540,14.791731834411621,85.2082748413086
79,104503,24.867977142333984,75.13202667236328
80,105967,11.927696228027344,88.07230377197266
81,105713,16.756824493408203,83.24317169189453
82,105656,9.650250434875488,90.34974670410156
83,109320,54.69806671142578,45.30192947387695
84,105032,32.62733459472656,67.37266540527344
85,159528,7.479597091674805,92.52040100097656
86,108427,69.84101867675781,30.15897560119629
87,109559,23.701433181762695,76.29856872558594
88,108873,49.94858932495117,50.051414489746094
89,106013,30.157752990722656,69.84224700927734
90,108771,70.60618591308594,29.393815994262695
91,104922,47.43572998046875,52.56426239013672
92,106568,22.800119400024414,77.19988250732422
93,136660,64.16100311279297,35.83899688720703
94,107587,61.07503128051758,38.924964904785156
95,108105,31.75996208190918,68.24004364013672
96,109644,44.083831787109375,55.91617202758789
97,105425,5.4969892501831055,94.50300598144531
98,136484,50.99835968017578,49.00163650512695
99,105358,42.00676727294922,57.99323272705078
100,104892,73.52882385253906,26.47117042541504
101,109021,77.32147216796875,22.678525924682617
102,104506,36.41493225097656,63.58506774902344
103,108932,47.50627899169922,52.49372100830078
104,105676,13.992939949035645,86.0070571899414
105,106108,12.969008445739746,87.03099060058594
106,107870,57.63844299316406,42.36155319213867
107,107989,48.24544906616211,51.754547119140625
108,109834,56.390560150146484,43.609439849853516
109,136551,72.77572631835938,27.22426986694336
110,108306,41.59440994262695,58.40559005737305
111,107912,59.16687774658203,40.833126068115234
112,109411,32.074581146240234,67.9254150390625
113,108131,31.186309814453125,68.81369018554688
114,104487,9.683479309082031,90.3165283203125
115,109706,33.79821014404297,66.2017822265625
116,108150,62.72853469848633,37.271461486816406
117,105616,42.86821746826172,57.131778717041016
118,109471,75.904541015625,24.095455169677734
119,107252,29.29616355895996,70.70384979248047
120,107557,53.581851959228516,46.418148040771484
121,163505,36.29036331176758,63.70964050292969
122,109237,20.9377498626709,79.06224822998047
123,108183,31.84202003479004,68.15797424316406
124,108193,20.237899780273438,79.76210021972656
125,106591,18.909975051879883,81.09001922607422
126,108276,29.529556274414062,70.47044372558594
127,240007,40.24461364746094,59.75539016723633
128,159018,46.25947952270508,53.74052047729492
129,104683,21.95045280456543,78.04955291748047
130,105652,19.591703414916992,80.40829467773438
131,107642,36.42264175415039,63.57735824584961
132,106523,6.855770111083984,93.14422607421875
133,108864,50.58245086669922,49.41755294799805
134,106627,14.135907173156738,85.86409759521484
135,108625,55.44664764404297,44.5533561706543
136,109439,45.484737396240234,54.5152587890625
137,107000,18.134775161743164,81.86521911621094
138,105660,19.387243270874023,80.61276245117188
139,105741,40.321292877197266,59.67870330810547
140,105485,27.82159996032715,72.17839813232422
141,163002,28.367311477661133,71.63268280029297
142,107459,33.85552215576172,66.14447784423828
143,158533,43.43532943725586,56.564666748046875
144,105782,7.956695556640625,92.0433120727539
145,109455,69.31263732910156,30.687355041503906
146,104538,21.703704833984375,78.2962875366211
147,108198,16.389381408691406,83.6106185913086
148,105107,30.941667556762695,69.0583267211914
149,109799,33.95038986206055,66.04960632324219
150,109248,17.07000160217285,82.93000030517578
151,108632,23.663896560668945,76.33610534667969
152,108402,69.74622344970703,30.253786087036133
153,106374,23.800588607788086,76.19940948486328
154,107942,51.18565368652344,48.8143424987793
155,108454,49.4833984375,50.516605377197266
156,107526,42.63827133178711,57.36172866821289
157,106157,38.15289306640625,61.84710693359375
158,108875,72.70433807373047,27.295652389526367
159,106853,50.82917785644531,49.17081832885742
160,108689,45.300018310546875,54.69998550415039
161,106698,17.81661605834961,82.18338012695312
162,108737,48.769283294677734,51.230716705322266
163,104768,72.1260986328125,27.873912811279297
164,106650,11.530162811279297,88.46983337402344
165,105000,40.396583557128906,59.603424072265625
166,104966,59.204654693603516,40.79534149169922
167,104565,27.029869079589844,72.97013092041016
168,104746,14.52443790435791,85.4755630493164
169,107322,29.534521102905273,70.46548461914062
170,162509,50.020442962646484,49.979549407958984
171,136917,55.5959358215332,44.4040641784668
172,109288,19.940475463867188,80.05952453613281
173,161001,52.46139144897461,47.538612365722656
174,104499,61.243595123291016,38.756404876708984
175,107730,14.32339859008789,85.67659759521484
176,107201,26.664268493652344,73.33573150634766
177,108367,50.0880012512207,49.91199493408203
178,108413,24.921751022338867,75.07825469970703
179,107739,32.62937545776367,67.3706283569336
180,136513,63.55073547363281,36.44926834106445
181,108099,38.29163360595703,61.70836639404297
182,107920,26.951778411865234,73.04822540283203
183,107623,33.371822357177734,66.62818145751953
184,105444,46.04513931274414,53.954864501953125
