,school_id,prob_fail,prob_pass
0,136745,90.4819107055664,9.518087387084961
1,108468,58.750797271728516,41.249202728271484
2,109056,70.77598571777344,29.224018096923828
3,107083,1.9793198108673096,98.02068328857422
4,136526,54.033477783203125,45.966522216796875
5,106058,19.742219924926758,80.25778198242188
6,107798,5.845065593719482,94.15493774414062
7,104464,67.40599822998047,32.593994140625
8,136809,15.337101936340332,84.66289520263672
9,106249,23.482898712158203,76.51709747314453
10,108636,35.502647399902344,64.49735260009766
11,109058,78.08528137207031,21.914716720581055
12,108125,19.782272338867188,80.21772766113281
13,136776,72.92150115966797,27.078500747680664
14,108889,61.86509704589844,38.134910583496094
15,108609,71.33544921875,28.6645450592041
16,109069,45.92995071411133,54.07004928588867
17,109073,72.5723648071289,27.427629470825195
18,109367,64.73188018798828,35.268123626708984
19,107529,46.1867790222168,53.81321716308594
20,109136,68.77667999267578,31.223323822021484
21,107598,58.53577423095703,41.464229583740234
22,109262,79.1648178100586,20.835186004638672
23,108677,58.29914855957031,41.70084762573242
24,106000,6.116452217102051,93.88355255126953
25,108004,30.979761123657227,69.0202407836914
26,109838,97.80960083007812,2.1904053688049316
27,104436,69.63473510742188,30.365264892578125
28,108734,69.27224731445312,30.72775650024414
29,104658,18.877445220947266,81.12255859375
30,164506,63.30424499511719,36.69574737548828
31,108719,77.27862548828125,22.721370697021484
32,109096,39.890235900878906,60.109771728515625
33,108782,71.20326232910156,28.796737670898438
34,108984,71.2652359008789,28.734764099121094
35,305398,63.753108978271484,36.246891021728516
36,136724,42.139930725097656,57.860069274902344
37,108318,73.07111358642578,26.92888641357422
38,107637,56.51906204223633,43.480934143066406
39,136649,70.27913665771484,29.720863342285156
40,136488,37.50612258911133,62.49387741088867
41,109264,57.880008697509766,42.119991302490234
42,108538,29.07335662841797,70.92665100097656
43,109098,49.252464294433594,50.74752426147461
44,108465,29.331859588623047,70.66814422607422
45,109863,52.107303619384766,47.892696380615234
46,108759,55.18904495239258,44.81095504760742
47,104484,8.519770622253418,91.48023223876953
48,136749,59.645660400390625,40.354339599609375
49,107587,51.03559494018555,48.964412689208984
50,108021,61.52812194824219,38.47188186645508
51,136816,54.737876892089844,45.26211929321289
52,109097,60.63167953491211,39.36832046508789
53,136905,69.08037567138672,30.91962432861328
54,109525,30.93072509765625,69.06927490234375
55,164504,43.41557693481445,56.58442306518555
56,109536,80.01830291748047,19.981698989868164
57,108020,90.46147918701172,9.538515090942383
58,109493,34.9862060546875,65.0137939453125
59,105099,20.907411575317383,79.09258270263672
60,136564,58.574729919433594,41.42526626586914
61,108661,75.83995056152344,24.160053253173828
62,136770,73.45005798339844,26.549938201904297
63,136772,34.65553665161133,65.34446716308594
64,107186,48.37649917602539,51.62350082397461
65,136670,73.17865753173828,26.82134437561035
66,109479,59.05659866333008,40.94340515136719
67,108997,56.69186782836914,43.308135986328125
68,108188,40.11631393432617,59.88368225097656
69,107200,82.05386352539062,17.946138381958008
70,108632,80.14949798583984,19.850507736206055
71,104425,15.508228302001953,84.49177551269531
72,109170,91.41636657714844,8.583638191223145
73,108796,69.17965698242188,30.820343017578125
74,107916,41.52357864379883,58.47642517089844
75,108965,90.27760314941406,9.722390174865723
76,104913,68.72039794921875,31.27960205078125
77,109624,38.53091812133789,61.469078063964844
78,108327,83.93970489501953,16.06029510498047
79,136546,55.99424362182617,44.00575637817383
80,104673,16.007896423339844,83.99210357666016
81,109631,48.895660400390625,51.10434341430664
82,108192,51.73221969604492,48.26777648925781
83,108378,34.99772644042969,65.00227355957031
84,108236,82.24408721923828,17.75591468811035
85,136913,84.75173950195312,15.248269081115723
86,109208,37.664527893066406,62.335472106933594
87,136736,73.94239044189453,26.057607650756836
88,108225,99.39117431640625,0.6088261604309082
89,109705,22.245616912841797,77.75438690185547
90,109107,78.13487243652344,21.865131378173828
91,109517,33.86642837524414,66.13357543945312
92,107595,61.534542083740234,38.4654541015625
93,109046,77.27923583984375,22.720767974853516
94,223512,51.1352424621582,48.86475372314453
95,108799,71.73373413085938,28.26626205444336
96,109297,42.13239288330078,57.86760330200195
97,109117,77.07234954833984,22.927648544311523
98,107416,8.98398494720459,91.01602172851562
99,105895,3.9776623249053955,96.02233123779297
100,108207,52.317893981933594,47.68210983276367
101,107064,72.56809997558594,27.431907653808594
102,164003,73.29434204101562,26.705652236938477
103,108022,20.405609130859375,79.59439086914062
104,109526,17.55719566345215,82.44280242919922
105,136436,48.72381591796875,51.27618408203125
106,109748,63.4255485534668,36.5744514465332
107,109711,90.16938018798828,9.830617904663086
108,108668,84.38274383544922,15.617263793945312
109,109687,30.851301193237305,69.14869689941406
110,108720,26.784738540649414,73.21526336669922
111,109520,42.891822814941406,57.108177185058594
112,167502,87.03209686279297,12.967902183532715
113,109822,60.22293472290039,39.777061462402344
114,136795,65.82260131835938,34.177398681640625
115,136739,72.87049102783203,27.129507064819336
116,163515,63.866817474365234,36.133174896240234
117,136464,67.1856918334961,32.81430435180664
118,109340,74.76929473876953,25.23070526123047
119,164517,66.61018371582031,33.38981246948242
120,136529,74.29826354980469,25.701744079589844
121,136573,85.58893585205078,14.411062240600586
122,109274,39.345558166503906,60.654441833496094
123,108622,93.954345703125,6.0456461906433105
124,108787,80.98109436035156,19.018903732299805
125,108747,47.1107292175293,52.88927459716797
126,108387,79.61170196533203,20.388294219970703
127,108841,83.47235870361328,16.52764129638672
128,108871,74.49495697021484,25.505048751831055
129,104458,59.60129928588867,40.3986930847168
130,109327,49.76487350463867,50.23512268066406
131,109356,32.36967468261719,67.63031768798828
132,109542,69.94773864746094,30.052265167236328
133,108633,85.27019500732422,14.729806900024414
134,109829,65.50481414794922,34.495182037353516
135,109570,47.57756042480469,52.422447204589844
136,136804,60.4232063293457,39.57678985595703
137,136508,69.9170150756836,30.082983016967773
138,136862,49.23101806640625,50.76898193359375
139,108924,65.29041290283203,34.70957946777344
140,108305,98.75511169433594,1.244881510734558
141,108905,65.23336029052734,34.76663589477539
142,106188,5.451291084289551,94.5487060546875
143,136674,44.20168685913086,55.798316955566406
144,109238,59.93138122558594,40.06861877441406
145,108524,77.28477478027344,22.715219497680664
146,136642,63.68911361694336,36.31088638305664
147,104873,39.011436462402344,60.988563537597656
148,164523,66.14310455322266,33.856895446777344
149,109086,64.75560760498047,35.24440383911133
150,107668,21.13764762878418,78.86235046386719
151,109415,83.16659545898438,16.83340072631836
152,109519,70.43563079833984,29.564374923706055
153,108977,68.63357543945312,31.366426467895508
154,109568,40.87548828125,59.12451934814453
155,107055,69.93373107910156,30.066272735595703
156,109197,52.9552116394043,47.0447883605957
157,109837,67.54976654052734,32.450233459472656
158,136521,82.40579986572266,17.594202041625977
159,240003,18.314592361450195,81.68540954589844
160,136790,68.80487823486328,31.195125579833984
161,108679,72.1746597290039,27.825334548950195
162,136762,62.12784194946289,37.87215805053711
163,162003,15.189099311828613,84.81089782714844
164,107129,49.12337875366211,50.876617431640625
165,108839,88.23922729492188,11.760773658752441
166,164528,69.4593276977539,30.540679931640625
167,108512,80.03336334228516,19.96664047241211
168,107115,27.635271072387695,72.36473083496094
169,108358,13.344404220581055,86.65559387207031
170,107228,32.50402069091797,67.49597930908203
171,106121,3.2619242668151855,96.73806762695312
172,109855,66.86194610595703,33.13805389404297
173,107949,44.47971725463867,55.52028274536133
174,106105,1.1112792491912842,98.88872528076172
175,109203,41.97743225097656,58.02256393432617
176,107593,67.26258087158203,32.73741912841797
177,108107,33.640628814697266,66.359375
178,108876,69.22140502929688,30.778593063354492
179,136543,63.982627868652344,36.01736831665039
180,104863,33.61117172241211,66.38882446289062
181,107180,63.52125549316406,36.47874450683594
182,136714,33.73780059814453,66.26220703125
183,104905,48.50321578979492,51.49678039550781
184,108074,11.113465309143066,88.88653564453125
185,108597,69.72615051269531,30.273855209350586
186,136634,74.84271240234375,25.157291412353516
187,108838,61.37616729736328,38.62384033203125
188,107232,16.65899085998535,83.34101104736328
189,109600,67.04454040527344,32.95546340942383
190,136897,30.896949768066406,69.1030502319336
191,108286,71.03758239746094,28.962417602539062
192,108928,83.35540771484375,16.644594192504883
193,105657,4.94996976852417,95.05003356933594
194,108884,45.27458953857422,54.72541046142578
195,165004,67.12891387939453,32.87108612060547
196,108455,67.44007110595703,32.559932708740234
197,107177,14.91679573059082,85.08319854736328
198,109257,75.60160064697266,24.398399353027344
199,136511,68.77422332763672,31.225772857666016
200,109361,64.15680694580078,35.84318923950195
201,109642,33.901466369628906,66.0985336303711
202,108161,50.57294464111328,49.42705535888672
203,105930,25.31336212158203,74.68663787841797
204,106751,59.38865661621094,40.61134338378906
205,136514,74.58518981933594,25.414812088012695
206,108620,92.40778350830078,7.592215538024902
207,108270,74.80579376220703,25.19420623779297
208,109174,51.65299606323242,48.34700393676758
209,109580,29.1389102935791,70.86109161376953
210,109202,67.49832916259766,32.50166320800781
211,106903,11.367091178894043,88.63290405273438
212,107616,14.270520210266113,85.72947692871094
213,104459,21.040433883666992,78.9595718383789
214,107131,10.754552841186523,89.24545288085938
215,107638,35.373931884765625,64.62606811523438
216,107953,63.071929931640625,36.92806625366211
217,109464,12.788202285766602,87.21179962158203
218,136726,70.69241333007812,29.30758285522461
219,109497,64.0685043334961,35.931495666503906
220,108232,72.38719940185547,27.612796783447266
221,240002,12.844419479370117,87.15557861328125
222,159538,20.45921516418457,79.54078674316406
223,108095,76.27924346923828,23.72076416015625
224,105927,86.76214599609375,13.237862586975098
225,136720,53.056419372558594,46.94358444213867
226,109595,33.5028076171875,66.4971923828125
227,106082,55.18497848510742,44.81501770019531
228,109338,54.8817138671875,45.11827850341797
229,136900,68.92369079589844,31.076313018798828
230,136821,73.5799560546875,26.4200382232666
231,108496,78.87303924560547,21.12696075439453
232,107966,84.69871520996094,15.30128288269043
233,109623,47.139644622802734,52.860347747802734
234,104522,53.390323638916016,46.60968017578125
235,109002,82.50040435791016,17.49959373474121
236,108392,81.88262939453125,18.117374420166016
237,136698,58.660972595214844,41.339027404785156
238,108725,73.89490509033203,26.1050968170166
239,108934,50.02442169189453,49.97557830810547
240,108460,77.46340942382812,22.536592483520508
241,136756,44.35673141479492,55.643272399902344
242,108499,75.05896759033203,24.9410400390625
243,107088,13.462106704711914,86.53789520263672
244,109245,76.62724304199219,23.37276268005371
245,107912,44.43866729736328,55.56132888793945
246,108445,46.05185317993164,53.94813919067383
247,109716,77.88323974609375,22.11675453186035
248,108374,64.89402770996094,35.105979919433594
249,136752,76.28533935546875,23.714662551879883
250,108708,70.78026580810547,29.21973419189453
251,136705,46.80455780029297,53.19544219970703
252,106724,14.197696685791016,85.80230712890625
253,109672,54.76242446899414,45.237579345703125
254,108955,85.34086608886719,14.659130096435547
255,107536,61.06953048706055,38.930477142333984
256,107971,86.97916412353516,13.020835876464844
257,108103,15.936006546020508,84.06399536132812
258,109491,59.24794006347656,40.75205612182617
259,108246,92.0601806640625,7.9398193359375
260,109851,71.81190490722656,28.188106536865234
261,136644,77.42224884033203,22.57774543762207
262,108674,30.58548927307129,69.41450500488281
263,108072,7.053025722503662,92.94697570800781
264,109089,24.853219985961914,75.14678192138672
265,136638,52.92942428588867,47.07057189941406
266,107165,69.80237579345703,30.1976261138916
267,108993,76.12561798095703,23.874387741088867
268,104419,45.36576843261719,54.63422393798828
269,109720,61.06060028076172,38.93939971923828
270,107995,33.45365524291992,66.54634857177734
271,109293,63.98955154418945,36.01045227050781
272,164017,80.25210571289062,19.747892379760742
273,108574,88.2412109375,11.758793830871582
274,108658,66.22211456298828,33.77788543701172
275,109603,21.00291633605957,78.99708557128906
276,109841,47.425872802734375,52.574127197265625
277,108173,37.08866500854492,62.91133117675781
278,108067,65.34648895263672,34.65351867675781
279,108922,78.61998748779297,21.380006790161133
280,165006,66.43940734863281,33.560585021972656
281,109416,65.54734802246094,34.4526481628418
282,105170,66.11262512207031,33.88737869262695
283,136496,42.266353607177734,57.73365020751953
284,109061,60.52433776855469,39.47566223144531
285,108478,79.34931182861328,20.650680541992188
286,136441,14.334720611572266,85.665283203125
287,109157,63.60786437988281,36.392127990722656
288,108635,90.97611236572266,9.02388858795166
289,109614,45.970375061035156,54.029632568359375
290,108459,65.35179901123047,34.6482048034668
291,109853,28.106781005859375,71.89321899414062
292,109243,89.32068634033203,10.6793212890625
293,222501,63.391788482666016,36.608211517333984
294,109216,73.70590209960938,26.29409408569336
295,162506,25.688453674316406,74.31153869628906
296,108982,58.24431610107422,41.75567626953125
297,108355,18.648239135742188,81.35176086425781
298,109042,85.18667602539062,14.813329696655273
299,109510,67.76756286621094,32.23244094848633
300,108228,68.33013916015625,31.66986083984375
301,109730,80.42200469970703,19.5779972076416
302,104429,57.67540740966797,42.32459259033203
303,108729,56.02279281616211,43.977210998535156
304,109788,58.516258239746094,41.483741760253906
305,136903,66.53671264648438,33.463294982910156
306,108261,56.7362174987793,43.26377868652344
307,136701,71.97662353515625,28.023374557495117
308,107925,78.72647094726562,21.273527145385742
309,108614,82.45747375488281,17.542530059814453
310,109071,70.2877426147461,29.712247848510742
311,136904,84.52909851074219,15.470897674560547
312,136423,37.97273254394531,62.02726364135742
313,108688,64.7363510131836,35.263648986816406
314,108526,60.010658264160156,39.989341735839844
315,108862,83.94659423828125,16.053417205810547
316,136538,77.505859375,22.494144439697266
317,136683,77.66193389892578,22.338062286376953
318,108737,68.37142181396484,31.628578186035156
319,108649,55.2137565612793,44.78624725341797
320,163003,41.49080276489258,58.509193420410156
321,108179,67.8045654296875,32.19542694091797
322,108381,89.54987335205078,10.450119018554688
323,108976,94.70983123779297,5.290166854858398
324,109397,88.4757080078125,11.524291038513184
325,109291,74.13229370117188,25.86771011352539
326,136470,51.94232940673828,48.05767059326172
327,104667,71.3565444946289,28.643461227416992
328,108651,81.7484359741211,18.251564025878906
329,107022,61.86204528808594,38.1379508972168
330,109241,84.12749481201172,15.87251091003418
331,108217,67.47909545898438,32.52090835571289
332,104662,10.510841369628906,89.4891586303711
333,136598,66.00626373291016,33.99374008178711
334,108154,28.294965744018555,71.70503997802734
335,109581,46.478981018066406,53.521018981933594
336,109355,43.15684509277344,56.84315490722656
337,109182,86.54222106933594,13.45777702331543
338,108946,78.76040649414062,21.239595413208008
339,136574,72.61732482910156,27.382680892944336
340,105882,10.223956108093262,89.77604675292969
341,109122,42.246036529541016,57.753963470458984
342,109276,48.706146240234375,51.29384231567383
343,109019,64.01842498779297,35.9815788269043
344,108951,79.70748901367188,20.292505264282227
345,109462,43.13096618652344,56.8690299987793
346,159545,70.9101333618164,29.08987045288086
347,106966,51.94715118408203,48.0528450012207
348,136669,80.93838500976562,19.061609268188477
349,164513,98.4936294555664,1.506369709968567
350,108738,62.11326217651367,37.88673400878906
351,136915,60.07170867919922,39.92829513549805
352,107876,32.53554153442383,67.4644546508789
353,136741,89.36674499511719,10.633255958557129
354,108682,37.7098503112793,62.2901496887207
355,108062,74.6432876586914,25.356718063354492
356,106236,41.069129943847656,58.93087387084961
357,104497,32.11260986328125,67.88738250732422
358,109328,85.0703353881836,14.929668426513672
359,108639,85.62571716308594,14.374290466308594
360,109253,84.56539916992188,15.43459415435791
361,109565,7.534555435180664,92.46544647216797
362,109050,74.56632995605469,25.433673858642578
363,108750,49.418678283691406,50.58132553100586
364,109142,74.60017395019531,25.399831771850586
365,136476,54.09074401855469,45.909263610839844
366,136461,59.396522521972656,40.60348129272461
367,108494,57.41059112548828,42.58940887451172
368,108506,70.99474334716797,29.005252838134766
369,109153,38.97595977783203,61.0240478515625
370,105154,26.343503952026367,73.656494140625
371,107534,62.978736877441406,37.021263122558594
372,108143,13.819585800170898,86.180419921875
373,107903,47.65704345703125,52.34295654296875
374,136596,71.40602111816406,28.59398078918457
375,136454,45.63556671142578,54.364437103271484
376,108757,69.73088836669922,30.26910400390625
377,108208,39.6501579284668,60.34983825683594
378,109271,82.28368377685547,17.716318130493164
379,108409,43.38053512573242,56.61947250366211
380,108069,36.015499114990234,63.9845085144043
381,105939,12.273589134216309,87.72640991210938
382,108511,85.92675018310547,14.073240280151367
383,136617,68.12701416015625,31.872982025146484
384,108657,83.91400909423828,16.085994720458984
385,109691,12.93321704864502,87.06678771972656
386,106298,21.683130264282227,78.3168716430664
387,104760,44.97323226928711,55.026763916015625
388,109572,63.24253845214844,36.7574577331543
389,107555,66.64617919921875,33.353816986083984
390,107632,74.90113067626953,25.09886932373047
391,109736,83.81317901611328,16.18682098388672
392,109833,85.89592742919922,14.104082107543945
393,136911,70.30095672607422,29.69904899597168
394,109134,74.67060089111328,25.32939910888672
395,136843,5.415159225463867,94.58483123779297
396,164010,84.66239166259766,15.337605476379395
397,109378,59.6219482421875,40.378055572509766
398,109326,38.36192321777344,61.63807678222656
399,109052,61.067901611328125,38.93209457397461
400,108263,78.39007568359375,21.60992431640625
401,107128,43.51165771484375,56.48834228515625
402,109713,83.73216247558594,16.26783561706543
403,108603,79.25753021240234,20.742475509643555
404,108994,69.23745727539062,30.762550354003906
405,108200,87.85074615478516,12.149245262145996
406,109708,86.03235626220703,13.967645645141602
407,108764,72.09901428222656,27.90099334716797
408,108704,53.464256286621094,46.535743713378906
